"Week","Adj.Close"
"2012-03-23",32.028
"2012-03-30",32.358
"2012-04-05",32.325
"2012-04-13",31.578
"2012-04-20",31.522
"2012-04-27",31.56
"2012-05-04",31.832
"2012-05-11",31.584
"2012-05-18",30.294
"2012-05-25",30.194
"2012-06-01",30.045
"2012-06-08",29.368
"2012-06-15",30.168
"2012-06-22",31.13
"2012-06-29",31.094
"2012-07-06",31.725
"2012-07-13",31.676
"2012-07-20",32.4
"2012-07-27",31.964
"2012-08-03",32.264
"2012-08-10",32.408
"2012-08-17",32.61
"2012-08-24",32.714
"2012-08-31",32.62
"2012-09-07",32.935
"2012-09-14",33.514
"2012-09-21",33.788
"2012-09-28",33.278
"2012-10-05",33.9
"2012-10-12",33.668
"2012-10-19",32.796
"2012-10-26",32.624
"2012-11-02",32.4366666666667
"2012-11-09",31.946
"2012-11-16",30.752
"2012-11-23",31.6325
"2012-11-30",31.752
"2012-12-07",31.818
"2012-12-14",32.088
"2012-12-21",33.486
"2012-12-28",33.015
"2013-01-04",33.52
"2013-01-11",33.716
"2013-01-18",33.762
"2013-01-25",33.8475
"2013-02-01",33.98
"2013-02-08",33.846
"2013-02-15",34.262
"2013-02-22",34.3825
"2013-03-01",34.044
"2013-03-08",35.126
"2013-03-15",36.104
"2013-03-22",36.358
"2013-03-28",36.0775
"2013-04-05",35.97
"2013-04-12",36.306
"2013-04-19",35.6
"2013-04-26",36.296
"2013-05-03",36.636
"2013-05-10",37.24
"2013-05-17",38.284
"2013-05-24",39.424
"2013-05-31",39.935
"2013-06-07",39.764
"2013-06-14",39.83
"2013-06-21",39.802
"2013-06-28",39.958
"2013-07-05",40.6225
"2013-07-12",41.558
"2013-07-19",42.854
"2013-07-26",43.234
"2013-08-02",42.86
"2013-08-09",42.902
"2013-08-16",42.482
"2013-08-23",41.954
"2013-08-30",40.852
"2013-09-06",40.965
"2013-09-13",41.646
"2013-09-20",42.382
"2013-09-27",41.238
"2013-10-04",40.708
"2013-10-11",40.258
"2013-10-18",41.596
"2013-10-25",42.188
"2013-11-01",42.264
"2013-11-08",42.036
"2013-11-15",42.596
"2013-11-22",43.512
"2013-11-29",43.9725
"2013-12-06",43.51
"2013-12-13",43.542
"2013-12-20",44.2
"2013-12-27",45.1075
"2014-01-03",45.015
"2014-01-10",45.462
"2014-01-17",45.756
"2014-01-24",45.9425
"2014-01-31",45.386
"2014-02-07",44.596
"2014-02-14",45.918
"2014-02-21",45.7225
"2014-02-28",46.136
"2014-03-07",47.054
"2014-03-14",47.864
"2014-03-21",48.498
"2014-03-28",48.966
"2014-03-31",49.74
