Date,Open,High,Low,Close,Volume,Adj Close
2010-02-02,1.84,1.86,1.68,1.7,245300,1.7
2010-02-03,1.68,1.69,1.61,1.62,174900,1.62
2010-02-04,1.61,1.67,1.5,1.5,205700,1.5
2010-02-05,1.48,1.53,1.43,1.45,257300,1.45
2010-02-08,1.54,1.59,1.47,1.52,131500,1.52
2010-02-09,1.56,1.62,1.55,1.55,142300,1.55
2010-02-10,1.53,1.56,1.48,1.5,75100,1.5
2010-02-11,1.55,1.6,1.52,1.55,62500,1.55
2010-02-12,1.55,1.58,1.44,1.49,226200,1.49
2010-02-16,1.53,1.64,1.5,1.64,298900,1.64
2010-02-17,1.63,1.75,1.63,1.72,153600,1.72
2010-02-18,1.75,1.78,1.65,1.65,110300,1.65
2010-02-19,1.65,1.65,1.49,1.53,229200,1.53
2010-02-22,1.54,1.6,1.54,1.56,94100,1.56
2010-02-23,1.55,1.6,1.52,1.52,88700,1.52
2010-02-24,1.58,1.59,1.51,1.53,41500,1.53
2010-02-25,1.58,1.58,1.48,1.53,45800,1.53
2010-02-26,1.54,1.55,1.48,1.48,66400,1.48
2010-03-01,1.46,1.53,1.45,1.45,70200,1.45
2010-03-02,1.53,1.53,1.47,1.48,59400,1.48
2010-03-03,1.49,1.53,1.47,1.5,95800,1.5
2010-03-04,1.47,1.51,1.46,1.48,26700,1.48
2010-03-05,1.6,1.6,1.45,1.49,51900,1.49
2010-03-08,1.49,1.51,1.45,1.48,341700,1.48
2010-03-09,1.48,1.49,1.45,1.47,143000,1.47
2010-03-10,1.49,1.55,1.47,1.53,710300,1.53
2010-03-11,1.53,1.53,1.49,1.49,117300,1.49
2010-03-12,1.49,1.52,1.46,1.46,202600,1.46
2010-03-15,1.51,1.51,1.43,1.49,156400,1.49
2010-03-16,1.44,1.45,1.18,1.25,1038500,1.25
2010-03-17,1.24,1.25,1.0,1.03,1452400,1.03
2010-03-18,1.0,1.23,1.0,1.19,1153400,1.19
2010-03-19,1.3,1.32,1.16,1.29,765600,1.29
2010-03-22,1.3,1.38,1.25,1.3,280400,1.3
2010-03-23,1.28,1.3,1.26,1.29,114600,1.29
2010-03-24,1.3,1.3,1.21,1.29,245700,1.29
2010-03-25,1.29,1.29,1.22,1.22,148700,1.22
2010-03-26,1.2,1.22,1.13,1.17,347700,1.17
2010-03-29,1.2,1.24,1.12,1.17,277600,1.17
2010-03-30,1.17,1.21,1.1,1.16,311300,1.16
2010-03-31,1.12,1.22,1.11,1.13,341200,1.13
2010-04-01,1.16,1.17,1.08,1.08,239900,1.08
2010-04-05,1.11,1.15,1.08,1.15,199400,1.15
2010-04-06,1.12,1.14,1.09,1.12,247700,1.12
2010-04-07,1.1,1.17,1.1,1.17,255000,1.17
2010-04-08,1.17,1.17,1.12,1.13,181900,1.13
2010-04-09,1.14,1.17,1.05,1.1,467300,1.1
2010-04-12,1.08,1.2,1.08,1.13,394000,1.13
2010-04-13,1.13,1.28,1.13,1.24,638600,1.24
2010-04-14,1.3,1.52,1.25,1.5,1470200,1.5
2010-04-15,1.55,2.15,1.54,1.93,2943000,1.93
2010-04-16,1.93,2.04,1.54,1.7,2244800,1.7
2010-04-19,1.7,1.7,1.7,1.7,0,1.7
2010-04-20,1.7,1.7,1.7,1.7,0,1.7
2010-04-21,1.7,1.7,1.7,1.7,0,1.7
2010-04-22,1.7,1.7,1.7,1.7,0,1.7
2010-04-23,1.7,1.7,1.7,1.7,0,1.7
2010-04-26,1.7,1.7,1.7,1.7,0,1.7
2010-04-27,1.7,1.7,1.7,1.7,0,1.7
2010-04-28,0.25,1.5,0.25,0.35,3057900,0.35
2010-04-29,0.29,0.36,0.21,0.21,4551600,0.21
2010-04-30,0.2,0.3,0.2,0.28,1970600,0.28
2010-05-03,0.35,0.35,0.25,0.31,874200,0.31
2010-05-04,0.35,0.35,0.28,0.32,380600,0.32
2010-05-05,0.34,0.35,0.3,0.3,514000,0.3
2010-05-06,0.32,0.32,0.25,0.29,182100,0.29
2010-05-07,0.27,0.31,0.26,0.29,302700,0.29
2010-05-10,0.28,0.31,0.28,0.31,208500,0.31
2010-05-11,0.34,0.35,0.25,0.28,361800,0.28
2010-05-12,0.28,0.34,0.27,0.29,402200,0.29
2010-05-13,0.33,0.33,0.29,0.29,218300,0.29
2010-05-14,0.33,0.34,0.29,0.33,293800,0.33
2010-05-17,0.32,0.36,0.3,0.36,276900,0.36
2010-05-18,0.33,0.35,0.33,0.35,350600,0.35
2010-05-19,0.33,0.34,0.33,0.34,258400,0.34
2010-05-20,0.33,0.34,0.33,0.33,53900,0.33
2010-05-21,0.34,0.36,0.31,0.35,369200,0.35
2010-05-24,0.31,0.35,0.31,0.35,92700,0.35
2010-05-25,0.32,0.32,0.28,0.3,208700,0.3
2010-05-26,0.33,0.34,0.3,0.34,84100,0.34
2010-05-27,0.31,0.31,0.28,0.28,187200,0.28
2010-05-28,0.29,0.31,0.26,0.26,199200,0.26
2010-06-01,0.26,0.31,0.26,0.3,44600,0.3
2010-06-02,0.3,0.3,0.29,0.29,49300,0.29
2010-06-03,0.3,0.31,0.3,0.3,84800,0.3
2010-06-04,0.32,0.32,0.26,0.27,20800,0.27
2010-06-07,0.27,0.3,0.27,0.3,25700,0.3
2010-06-08,0.27,0.3,0.27,0.28,22400,0.28
2010-06-09,0.28,0.3,0.27,0.29,57100,0.29
2010-06-10,0.3,0.3,0.27,0.27,23400,0.27
2010-06-11,0.27,0.29,0.26,0.29,54400,0.29
2010-06-14,0.3,0.3,0.25,0.27,73000,0.27
2010-06-15,0.25,0.3,0.25,0.27,105700,0.27
2010-06-16,0.25,0.3,0.25,0.27,106300,0.27
2010-06-17,0.26,0.28,0.26,0.28,48000,0.28
2010-06-18,0.29,0.3,0.27,0.3,62900,0.3
2010-06-21,0.3,0.3,0.25,0.3,144900,0.3
2010-06-22,0.3,0.3,0.24,0.29,152700,0.29
2010-06-23,0.25,0.29,0.25,0.25,52100,0.25
2010-06-24,0.25,0.29,0.25,0.29,73400,0.29
2010-06-25,0.29,0.29,0.25,0.26,159500,0.26
2010-06-28,0.25,0.28,0.25,0.28,124400,0.28
2010-06-29,0.25,0.26,0.25,0.25,22800,0.25
2010-06-30,0.24,0.28,0.24,0.25,28900,0.25
2010-07-01,0.25,0.28,0.25,0.25,74000,0.25
2010-07-02,0.25,0.27,0.21,0.27,39700,0.27
2010-07-06,0.21,0.28,0.21,0.22,64600,0.22
2010-07-07,0.22,0.22,0.22,0.22,11400,0.22
2010-07-08,0.22,0.28,0.22,0.27,58500,0.27
2010-07-09,0.23,0.27,0.23,0.25,15000,0.25
2010-07-12,0.21,0.27,0.21,0.23,64300,0.23
2010-07-13,0.22,0.27,0.22,0.22,10000,0.22
2010-07-14,0.25,0.25,0.22,0.23,27600,0.23
2010-07-15,0.23,0.25,0.22,0.25,18200,0.25
2010-07-16,0.21,0.29,0.21,0.25,50500,0.25
2010-07-19,0.22,0.25,0.22,0.25,6900,0.25
2010-07-20,0.22,0.25,0.21,0.21,26300,0.21
2010-07-21,0.22,0.24,0.21,0.22,25300,0.22
2010-07-22,0.21,0.23,0.21,0.21,66000,0.21
2010-07-23,0.21,0.25,0.21,0.21,37600,0.21
2010-07-26,0.21,0.24,0.21,0.21,57500,0.21
2010-07-27,0.21,0.23,0.21,0.21,37000,0.21
2010-07-28,0.21,0.24,0.21,0.24,177400,0.24
2010-07-29,0.24,0.24,0.23,0.23,37800,0.23
2010-07-30,0.25,0.25,0.23,0.23,10900,0.23
2010-08-02,0.24,0.24,0.23,0.24,32600,0.24
2010-08-03,0.24,0.24,0.23,0.23,84200,0.23
2010-08-04,0.24,0.24,0.23,0.23,29100,0.23
2010-08-05,0.21,0.25,0.21,0.25,90900,0.25
2010-08-06,0.23,0.25,0.22,0.22,64800,0.22
2010-08-09,0.21,0.25,0.21,0.23,36400,0.23
2010-08-10,0.25,0.25,0.22,0.23,25300,0.23
2010-08-11,0.21,0.23,0.21,0.23,25000,0.23
2010-08-12,0.25,0.25,0.21,0.21,62100,0.21
2010-08-13,0.22,0.25,0.21,0.22,26500,0.22
2010-08-16,0.24,0.25,0.22,0.22,80500,0.22
2010-08-17,0.24,0.24,0.22,0.24,28600,0.24
2010-08-18,0.22,0.23,0.22,0.22,8900,0.22
2010-08-19,0.24,0.25,0.15,0.18,294400,0.18
2010-08-20,0.18,0.22,0.18,0.2,32000,0.2
2010-08-23,0.18,0.19,0.18,0.19,18000,0.19
2010-08-24,0.19,0.21,0.19,0.19,13300,0.19
2010-08-25,0.19,0.21,0.19,0.19,59900,0.19
2010-08-26,0.19,0.2,0.19,0.19,15300,0.19
2010-08-27,0.24,0.24,0.18,0.18,9200,0.18
2010-08-30,0.18,0.21,0.18,0.18,28400,0.18
2010-08-31,0.18,0.21,0.15,0.21,31500,0.21
2010-09-01,0.21,0.21,0.16,0.19,12300,0.19
2010-09-02,0.15,0.21,0.15,0.15,15700,0.15
2010-09-03,0.19,0.19,0.16,0.16,35900,0.16
2010-09-07,0.16,0.19,0.16,0.16,92200,0.16
2010-09-08,0.17,0.2,0.16,0.2,29800,0.2
2010-09-09,0.18,0.18,0.15,0.15,21500,0.15
2010-09-10,0.18,0.18,0.15,0.15,10700,0.15
2010-09-13,0.16,0.18,0.16,0.18,5100,0.18
2010-09-14,0.2,0.2,0.15,0.19,24700,0.19
2010-09-15,0.14,0.18,0.14,0.18,26900,0.18
2010-09-16,0.18,0.18,0.18,0.18,10600,0.18
2010-09-17,0.14,0.15,0.14,0.15,125000,0.15
2010-09-20,0.15,0.18,0.15,0.15,46200,0.15
2010-09-21,0.16,0.16,0.01,0.16,129200,0.16
2010-09-22,0.14,0.14,0.14,0.14,5000,0.14
2010-09-23,0.14,0.15,0.14,0.14,16000,0.14
2010-09-24,0.14,0.17,0.14,0.14,15400,0.14
2010-09-27,0.14,0.14,0.12,0.14,24100,0.14
2010-09-28,0.12,0.15,0.12,0.14,16100,0.14
2010-09-29,0.14,0.15,0.14,0.14,8800,0.14
2010-09-30,0.14,0.14,0.14,0.14,3800,0.14
2010-10-01,0.12,0.13,0.12,0.12,22200,0.12
2010-10-04,0.12,0.17,0.12,0.13,51800,0.13
2010-10-05,0.15,0.15,0.13,0.13,17400,0.13
2010-10-06,0.13,0.15,0.13,0.14,4600,0.14
2010-10-07,0.15,0.17,0.13,0.15,78500,0.15
2010-10-08,0.15,0.15,0.13,0.13,2200,0.13
2010-10-11,0.13,0.13,0.13,0.13,4600,0.13
2010-10-12,0.13,0.15,0.13,0.13,7600,0.13
2010-10-13,0.13,0.15,0.12,0.12,97600,0.12
2010-10-14,0.16,0.16,0.12,0.12,8800,0.12
2010-10-15,0.12,0.15,0.12,0.15,17500,0.15
2010-10-18,0.15,0.15,0.13,0.13,67500,0.13
2010-10-19,0.13,0.15,0.12,0.12,16400,0.12
2010-10-20,0.12,0.15,0.12,0.15,14300,0.15
2010-10-21,0.12,0.15,0.12,0.12,50200,0.12
2010-10-22,0.12,0.15,0.12,0.12,19500,0.12
2010-10-25,0.12,0.14,0.12,0.12,15700,0.12
2010-10-26,0.12,0.13,0.12,0.12,30100,0.12
2010-10-27,0.13,0.13,0.12,0.12,53600,0.12
2010-10-28,0.12,0.12,0.12,0.12,3500,0.12
2010-10-29,0.12,0.12,0.12,0.12,14600,0.12
2010-11-01,0.12,0.15,0.12,0.12,9300,0.12
2010-11-02,0.12,0.15,0.11,0.15,53700,0.15
2010-11-03,0.11,0.13,0.1,0.1,41700,0.1
2010-11-04,0.14,0.14,0.11,0.13,52000,0.13
2010-11-05,0.13,0.14,0.13,0.13,87600,0.13
2010-11-08,0.15,0.15,0.13,0.13,88400,0.13
2010-11-09,0.13,0.15,0.13,0.15,54100,0.15
2010-11-10,0.13,0.16,0.13,0.16,70900,0.16
2010-11-11,0.15,0.15,0.13,0.13,17800,0.13
2010-11-12,0.12,0.17,0.12,0.16,34500,0.16
2010-11-15,0.16,0.16,0.12,0.12,26000,0.12
2010-11-16,0.12,0.15,0.12,0.12,59000,0.12
2010-11-17,0.12,0.12,0.12,0.12,14500,0.12
2010-11-18,0.15,0.15,0.12,0.15,15000,0.15
2010-11-19,0.12,0.15,0.12,0.15,18100,0.15
2010-11-22,0.15,0.15,0.13,0.14,44900,0.14
2010-11-23,0.12,0.15,0.12,0.14,25100,0.14
2010-11-24,0.15,0.15,0.12,0.15,3700,0.15
2010-11-26,0.12,0.12,0.12,0.12,600,0.12
2010-11-29,0.12,0.12,0.12,0.12,7600,0.12
2010-11-30,0.13,0.15,0.13,0.15,141000,0.15
2010-12-01,0.12,0.15,0.12,0.13,14500,0.13
2010-12-02,0.13,0.15,0.13,0.14,15600,0.14
2010-12-03,0.14,0.14,0.12,0.12,14500,0.12
2010-12-06,0.13,0.13,0.12,0.12,35400,0.12
2010-12-07,0.14,0.15,0.12,0.14,52300,0.14
2010-12-08,0.14,0.14,0.12,0.12,19300,0.12
2010-12-09,0.12,0.13,0.12,0.13,13000,0.13
2010-12-10,0.12,0.15,0.12,0.13,32000,0.13
2010-12-13,0.13,0.15,0.13,0.14,65700,0.14
2010-12-14,0.14,0.14,0.13,0.13,49000,0.13
2010-12-15,0.12,0.13,0.12,0.12,37700,0.12
2010-12-16,0.12,0.12,0.12,0.12,5100,0.12
2010-12-17,0.12,0.12,0.12,0.12,14800,0.12
2010-12-20,0.14,0.15,0.12,0.14,77600,0.14
2010-12-21,0.13,0.15,0.12,0.14,62400,0.14
2010-12-22,0.12,0.13,0.12,0.13,42700,0.13
2010-12-23,0.13,0.13,0.13,0.13,43000,0.13
2010-12-27,0.12,0.14,0.12,0.13,16800,0.13
2010-12-28,0.13,0.15,0.13,0.13,125600,0.13
2010-12-29,0.12,0.13,0.12,0.12,70900,0.12
2010-12-30,0.12,0.12,0.12,0.12,98100,0.12
2010-12-31,0.12,0.12,0.12,0.12,40000,0.12
2011-01-03,0.12,0.14,0.12,0.12,27700,0.12
2011-01-04,0.14,0.14,0.12,0.13,30100,0.13
2011-01-05,0.13,0.15,0.13,0.14,80800,0.14
2011-01-06,0.15,0.15,0.13,0.15,43700,0.15
2011-01-07,0.15,0.15,0.15,0.15,27700,0.15
2011-01-10,0.14,0.15,0.14,0.15,108900,0.15
2011-01-11,0.15,0.15,0.14,0.15,191100,0.15
2011-01-12,0.14,0.17,0.14,0.14,271800,0.14
2011-01-13,0.14,0.14,0.14,0.14,23700,0.14
2011-01-14,0.14,0.17,0.14,0.17,13400,0.17
2011-01-18,0.17,0.17,0.14,0.15,107800,0.15
2011-01-19,0.14,0.18,0.14,0.15,25100,0.15
2011-01-20,0.15,0.15,0.14,0.14,9800,0.14
2011-01-21,0.18,0.18,0.14,0.18,25300,0.18
2011-01-24,0.18,0.18,0.16,0.17,67300,0.17
2011-01-25,0.16,0.18,0.16,0.16,18500,0.16
2011-01-26,0.16,0.18,0.15,0.15,57000,0.15
2011-01-27,0.18,0.21,0.16,0.19,144100,0.19
2011-01-28,0.2,0.2,0.2,0.2,77200,0.2
2011-01-31,0.2,0.22,0.16,0.22,32000,0.22
2011-02-01,0.22,0.26,0.22,0.24,53800,0.24
2011-02-02,0.24,0.29,0.24,0.29,107900,0.29
2011-02-03,0.28,0.3,0.28,0.3,188600,0.3
2011-02-04,0.3,0.32,0.29,0.32,106600,0.32
2011-02-07,0.33,0.55,0.33,0.44,390100,0.44
2011-02-08,0.45,0.74,0.45,0.62,359100,0.62
2011-02-09,0.62,0.9,0.62,0.86,483200,0.86
2011-02-10,0.87,0.87,0.42,0.6,471600,0.6
2011-02-11,0.6,0.6,0.45,0.45,285600,0.45
2011-02-14,0.45,0.6,0.45,0.54,124000,0.54
2011-02-15,0.54,0.54,0.46,0.46,57000,0.46
2011-02-16,0.47,0.7,0.47,0.5,43700,0.5
2011-02-17,0.48,0.6,0.48,0.55,28200,0.55
2011-02-18,0.55,0.55,0.5,0.5,94700,0.5
2011-02-22,0.55,0.55,0.5,0.5,31800,0.5
2011-02-23,0.5,0.55,0.48,0.48,99700,0.48
2011-02-24,0.47,0.47,0.45,0.47,90300,0.47
2011-02-25,0.45,0.52,0.44,0.52,13000,0.52
2011-02-28,0.44,0.52,0.44,0.5,37600,0.5
2011-03-01,0.45,0.53,0.45,0.49,52600,0.49
2011-03-02,0.42,0.45,0.42,0.45,19400,0.45
2011-03-03,0.42,0.45,0.42,0.43,44500,0.43
2011-03-04,0.43,0.43,0.42,0.42,10100,0.42
2011-03-07,0.42,0.5,0.41,0.5,23300,0.5
2011-03-08,0.41,0.48,0.41,0.45,26300,0.45
2011-03-09,0.41,0.5,0.4,0.5,35300,0.5
2011-03-10,0.45,0.5,0.45,0.49,20800,0.49
2011-03-11,0.45,0.49,0.45,0.45,16500,0.45
2011-03-14,0.45,0.49,0.43,0.49,82900,0.49
2011-03-15,0.49,0.49,0.39,0.4,74900,0.4
2011-03-16,0.41,0.49,0.41,0.41,120400,0.41
2011-03-17,0.49,0.5,0.42,0.42,120500,0.42
2011-03-18,0.49,0.49,0.43,0.49,25400,0.49
2011-03-21,0.49,0.49,0.42,0.42,44500,0.42
2011-03-22,0.4,0.4,0.4,0.4,25400,0.4
2011-03-23,0.41,0.5,0.4,0.4,7900,0.4
2011-03-24,0.4,0.4,0.4,0.4,45800,0.4
2011-03-25,0.4,0.4,0.4,0.4,2100,0.4
2011-03-28,0.4,0.41,0.36,0.38,20300,0.38
2011-03-29,0.39,0.42,0.38,0.4,11400,0.4
2011-03-30,0.43,0.43,0.3,0.31,1600,0.31
2011-03-31,0.43,0.43,0.31,0.31,20900,0.31
2011-04-01,0.42,0.42,0.31,0.41,17200,0.41
2011-04-04,0.42,0.42,0.31,0.31,41800,0.31
2011-04-05,0.4,0.4,0.32,0.4,7700,0.4
2011-04-06,0.31,0.37,0.31,0.32,32600,0.32
2011-04-07,0.37,0.37,0.32,0.32,48000,0.32
2011-04-08,0.37,0.37,0.31,0.31,3600,0.31
2011-04-11,0.35,0.35,0.31,0.31,6900,0.31
2011-04-12,0.33,0.35,0.31,0.35,21100,0.35
2011-04-13,0.31,0.35,0.31,0.31,25400,0.31
2011-04-14,0.31,0.37,0.31,0.32,29000,0.32
2011-04-15,0.31,0.32,0.31,0.32,4200,0.32
2011-04-18,0.31,0.36,0.31,0.31,9000,0.31
2011-04-19,0.31,0.32,0.31,0.31,36100,0.31
2011-04-20,0.31,0.34,0.31,0.34,8600,0.34
2011-04-21,0.35,0.35,0.34,0.34,43700,0.34
2011-04-25,0.31,0.38,0.28,0.29,31900,0.29
2011-04-26,0.29,0.3,0.29,0.3,4900,0.3
2011-04-27,0.29,0.3,0.29,0.3,9500,0.3
2011-04-28,0.3,0.31,0.29,0.3,19000,0.3
2011-04-29,0.34,0.34,0.29,0.29,4500,0.29
2011-05-02,0.28,0.29,0.28,0.28,23000,0.28
2011-05-03,0.28,0.3,0.25,0.25,17000,0.25
2011-05-04,0.25,0.25,0.25,0.25,3200,0.25
2011-05-05,0.25,0.27,0.22,0.25,19100,0.25
2011-05-06,0.25,0.25,0.2,0.22,73000,0.22
2011-05-09,0.22,0.22,0.18,0.19,34000,0.19
2011-05-10,0.18,0.19,0.18,0.19,25100,0.19
2011-05-11,0.19,0.19,0.16,0.19,7400,0.19
2011-05-12,0.17,0.19,0.17,0.19,11100,0.19
2011-05-13,0.19,0.19,0.15,0.15,30000,0.15
2011-05-16,0.15,0.15,0.15,0.15,300,0.15
2011-05-17,0.16,0.2,0.16,0.2,14200,0.2
2011-05-18,0.21,0.21,0.2,0.2,6300,0.2
2011-05-19,0.16,0.16,0.16,0.16,700,0.16
2011-05-20,0.24,0.24,0.17,0.17,2200,0.17
2011-05-23,0.24,0.24,0.24,0.24,17000,0.24
2011-05-24,0.24,0.24,0.24,0.24,300,0.24
2011-05-25,0.27,0.27,0.19,0.21,13900,0.21
2011-05-26,0.21,0.21,0.21,0.21,0,0.21
2011-05-27,0.2,0.2,0.18,0.2,8000,0.2
2011-05-31,0.18,0.24,0.18,0.23,23300,0.23
2011-06-01,0.24,0.24,0.2,0.2,15000,0.2
2011-06-02,0.2,0.2,0.2,0.2,800,0.2
2011-06-03,0.3,0.3,0.2,0.2,3900,0.2
2011-06-06,0.2,0.3,0.2,0.2,35200,0.2
2011-06-07,0.3,0.3,0.2,0.2,1200,0.2
2011-06-08,0.2,0.3,0.2,0.29,37300,0.29
2011-06-09,0.29,0.3,0.28,0.3,21700,0.3
2011-06-10,0.2,0.3,0.2,0.2,8000,0.2
2011-06-13,0.2,0.21,0.2,0.21,14100,0.21
2011-06-14,0.22,0.22,0.21,0.21,4400,0.21
2011-06-15,0.21,0.21,0.2,0.2,13000,0.2
2011-06-16,0.2,0.22,0.2,0.2,17400,0.2
2011-06-17,0.2,0.2,0.2,0.2,2700,0.2
2011-06-20,0.21,0.21,0.2,0.2,2500,0.2
2011-06-21,0.2,0.26,0.18,0.18,28300,0.18
2011-06-22,0.18,0.18,0.18,0.18,0,0.18
2011-06-23,0.18,0.18,0.18,0.18,0,0.18
2011-06-24,0.26,0.28,0.18,0.25,85300,0.25
2011-06-27,0.3,0.3,0.26,0.3,10200,0.3
2011-06-28,0.3,0.3,0.18,0.2,10500,0.2
2011-06-29,0.2,0.3,0.2,0.26,20400,0.26
2011-06-30,0.26,0.26,0.26,0.26,0,0.26
2011-07-01,0.28,0.28,0.25,0.26,2900,0.26
2011-07-05,0.22,0.26,0.22,0.26,4100,0.26
2011-07-06,0.27,0.29,0.18,0.28,14400,0.28
2011-07-07,0.27,0.29,0.18,0.22,19000,0.22
2011-07-08,0.28,0.28,0.18,0.18,900,0.18
2011-07-11,0.18,0.29,0.18,0.28,35200,0.28
2011-07-12,0.21,0.21,0.18,0.19,33100,0.19
2011-07-13,0.19,0.19,0.19,0.19,0,0.19
2011-07-14,0.19,0.19,0.19,0.19,6000,0.19
2011-07-15,0.19,0.29,0.19,0.29,14100,0.29
2011-07-18,0.29,0.29,0.23,0.23,7100,0.23
2011-07-19,0.19,0.27,0.19,0.27,5500,0.27
2011-07-20,0.21,0.21,0.19,0.19,1100,0.19
2011-07-21,0.19,0.19,0.19,0.19,0,0.19
2011-07-22,0.19,0.2,0.19,0.2,1700,0.2
2011-07-25,0.29,0.29,0.2,0.2,15000,0.2
2011-07-26,0.27,0.27,0.21,0.21,8000,0.21
2011-07-27,0.19,0.25,0.19,0.25,12100,0.25
2011-07-28,0.23,0.25,0.23,0.25,3700,0.25
2011-07-29,0.2,0.2,0.2,0.2,5000,0.2
2011-08-01,0.19,0.19,0.19,0.19,12100,0.19
2011-08-02,0.24,0.25,0.19,0.19,21300,0.19
2011-08-03,0.24,0.24,0.24,0.24,15000,0.24
2011-08-04,0.24,0.24,0.19,0.2,31300,0.2
2011-08-05,0.25,0.25,0.25,0.25,17500,0.25
2011-08-08,0.22,0.26,0.19,0.19,15400,0.19
2011-08-09,0.2,0.2,0.19,0.19,300,0.19
2011-08-10,0.19,0.21,0.19,0.2,4500,0.2
2011-08-11,0.21,0.22,0.21,0.21,10600,0.21
2011-08-12,0.21,0.21,0.21,0.21,0,0.21
2011-08-15,0.19,0.28,0.19,0.28,63900,0.28
2011-08-16,0.28,0.28,0.2,0.21,1700,0.21
2011-08-17,0.22,0.28,0.22,0.27,46700,0.27
2011-08-18,0.21,0.27,0.21,0.27,13100,0.27
2011-08-19,0.22,0.23,0.21,0.21,52700,0.21
2011-08-22,0.26,0.26,0.21,0.21,1500,0.21
2011-08-23,0.21,0.21,0.21,0.21,0,0.21
2011-08-24,0.21,0.23,0.21,0.23,9000,0.23
2011-08-25,0.23,0.23,0.23,0.23,0,0.23
2011-08-26,0.21,0.23,0.21,0.23,16300,0.23
2011-08-29,0.21,0.23,0.21,0.21,2400,0.21
2011-08-30,0.21,0.21,0.21,0.21,100,0.21
2011-08-31,0.23,0.23,0.23,0.23,6700,0.23
2011-09-01,0.23,0.25,0.23,0.24,34400,0.24
2011-09-02,0.24,0.25,0.24,0.25,2900,0.25
2011-09-06,0.25,0.27,0.25,0.26,24300,0.26
2011-09-07,0.27,0.28,0.27,0.27,119600,0.27
2011-09-08,0.28,0.28,0.25,0.25,4200,0.25
2011-09-09,0.25,0.25,0.25,0.25,0,0.25
2011-09-12,0.25,0.25,0.25,0.25,2000,0.25
2011-09-13,0.25,0.25,0.25,0.25,1400,0.25
2011-09-14,0.25,0.25,0.25,0.25,1200,0.25
2011-09-15,0.21,0.27,0.21,0.27,3700,0.27
2011-09-16,0.25,0.26,0.25,0.26,23400,0.26
2011-09-19,0.27,0.27,0.25,0.25,3900,0.25
2011-09-20,0.25,0.25,0.25,0.25,0,0.25
2011-09-21,0.24,0.24,0.24,0.24,6000,0.24
2011-09-22,0.24,0.24,0.24,0.24,2400,0.24
2011-09-23,0.24,0.24,0.24,0.24,4100,0.24
2011-09-26,0.24,0.24,0.21,0.21,12500,0.21
2011-09-27,0.21,0.23,0.21,0.23,6500,0.23
2011-09-28,0.21,0.21,0.2,0.2,5400,0.2
2011-09-29,0.22,0.22,0.2,0.2,1900,0.2
2011-09-30,0.2,0.2,0.2,0.2,1300,0.2
2011-10-03,0.2,0.27,0.2,0.2,10200,0.2
2011-10-04,0.2,0.2,0.2,0.2,3800,0.2
2011-10-05,0.2,0.2,0.2,0.2,1200,0.2
2011-10-06,0.2,0.2,0.2,0.2,5700,0.2
2011-10-07,0.2,0.27,0.2,0.27,500,0.27
2011-10-10,0.2,0.22,0.2,0.2,5200,0.2
2011-10-11,0.24,0.24,0.2,0.2,4900,0.2
2011-10-12,0.2,0.2,0.2,0.2,4000,0.2
2011-10-13,0.2,0.2,0.2,0.2,2500,0.2
2011-10-14,0.2,0.2,0.2,0.2,1100,0.2
2011-10-17,0.2,0.2,0.2,0.2,1500,0.2
2011-10-18,0.2,0.2,0.2,0.2,1000,0.2
2011-10-19,0.2,0.2,0.2,0.2,0,0.2
2011-10-20,0.2,0.2,0.2,0.2,300,0.2
2011-10-21,0.2,0.2,0.2,0.2,500,0.2
2011-10-24,0.27,0.27,0.2,0.26,31000,0.26
2011-10-25,0.2,0.2,0.2,0.2,300,0.2
2011-10-26,0.2,0.2,0.2,0.2,0,0.2
2011-10-27,0.2,0.3,0.2,0.29,153400,0.29
2011-10-28,0.21,0.21,0.21,0.21,12300,0.21
2011-10-31,0.22,0.22,0.22,0.22,900,0.22
2011-11-01,0.22,0.22,0.22,0.22,1100,0.22
2011-11-02,0.22,0.22,0.22,0.22,0,0.22
2011-11-03,0.22,0.22,0.22,0.22,300,0.22
2011-11-04,0.22,0.22,0.22,0.22,600,0.22
2011-11-07,0.22,0.22,0.22,0.22,0,0.22
2011-11-08,0.29,0.29,0.22,0.23,15900,0.23
2011-11-09,0.3,0.3,0.22,0.22,11100,0.22
2011-11-10,0.22,0.27,0.22,0.27,2100,0.27
2011-11-11,0.27,0.27,0.23,0.23,8200,0.23
2011-11-14,0.22,0.22,0.22,0.22,7200,0.22
2011-11-15,0.22,0.22,0.22,0.22,6100,0.22
2011-11-16,0.27,0.27,0.23,0.23,10000,0.23
2011-11-17,0.23,0.23,0.23,0.23,600,0.23
2011-11-18,0.23,0.23,0.23,0.23,1300,0.23
2011-11-21,0.23,0.28,0.2,0.21,17300,0.21
2011-11-22,0.22,0.22,0.2,0.22,15300,0.22
2011-11-23,0.21,0.21,0.2,0.2,8400,0.2
2011-11-25,0.2,0.2,0.2,0.2,14800,0.2
2011-11-28,0.28,0.28,0.21,0.21,38500,0.21
2011-11-29,0.26,0.26,0.26,0.26,1200,0.26
2011-11-30,0.21,0.25,0.21,0.25,4100,0.25
2011-12-01,0.25,0.27,0.25,0.27,10200,0.27
2011-12-02,0.24,0.24,0.24,0.24,1500,0.24
2011-12-05,0.27,0.27,0.26,0.27,20500,0.27
